case,activity,startTime,user,issue_type,request_type,priority,assignee,security,project,ma
Case02-242,Resolved,2022-07-28 07:51:27.778,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-242,In Progress,2022-07-28 07:51:11.278,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-242,Waiting for user,2022-07-25 13:10:15.078,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-242,In Progress,2022-07-25 12:53:07.175,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-242,Open,2022-07-22 16:32:28.319,User_476,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-243,Moved ticket,2022-07-22 16:50:14.634,User_3,Query,ReqType_4,Low,Assignee_5,Security_15,Project_1,M
Case02-243,First assigned,2022-07-26 08:41:46.570,User_14,Query,ReqType_4,Low,Assignee_5,Security_15,Project_1,M
Case02-243,Closed,2022-08-01 07:24:23.596,User_3,Query,ReqType_4,Low,Assignee_2,Security_17,Project_2,A
Case02-243,Waiting validation,2022-07-27 10:23:10.690,User_3,Query,ReqType_4,Low,Assignee_2,Security_17,Project_2,A
Case02-243,Resolved,2022-07-27 10:23:08.824,User_5,Query,ReqType_4,Low,Assignee_2,Security_17,Project_2,M
Case02-243,In Progress,2022-07-27 10:19:47.566,User_5,Query,ReqType_4,Low,Assignee_2,Security_17,Project_2,M
Case02-243,Waiting for user,2022-07-27 08:52:36.548,User_5,Query,ReqType_4,Low,Assignee_2,Security_17,Project_2,M
Case02-243,In Progress,2022-07-26 08:41:49.630,User_5,Query,ReqType_4,Low,Assignee_2,Security_17,Project_2,M
Case02-243,Open,2022-07-21 23:55:29.503,User_260,Query,ReqType_4,Low,Assignee_2,Security_17,Project_2,M
Case02-244,First priority,2022-07-22 22:36:31.659,User_14,Incident,ReqType_4,High,Assignee_5,Security_13,Project_1,A
Case02-244,First assigned,2022-07-25 13:11:14.939,User_372,Incident,ReqType_4,High,Assignee_5,Security_13,Project_1,M
Case02-244,Change in request type,2022-07-22 22:36:34.188,User_3,Incident,ReqType_4,High,Assignee_5,Security_15,Project_1,A
Case02-244,Closed,2022-07-25 13:11:41.265,User_3,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,A
Case02-244,Waiting validation,2022-07-25 13:11:38.930,User_3,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,A
Case02-244,Resolved,2022-07-25 13:11:35.494,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-244,In Progress,2022-07-25 13:11:20.532,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-244,Open,2022-07-22 22:36:28.518,User_476,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-245,First assigned,2022-07-25 12:56:58.492,User_14,Incident,ReqType_4,Low,Assignee_5,Security_13,Project_1,M
Case02-245,Change in request type,2022-07-23 00:02:34.282,User_14,Incident,ReqType_4,Low,Assignee_5,Security_13,Project_1,A
Case02-245,Closed,2022-07-28 07:51:01.578,User_3,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,A
Case02-245,Waiting validation,2022-07-28 07:50:59.633,User_3,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,A
Case02-245,Resolved,2022-07-28 07:50:57.848,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-245,In Progress,2022-07-28 07:50:45.974,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-245,Waiting for user,2022-07-25 13:10:06.530,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-245,In Progress,2022-07-25 12:57:02.349,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-245,Open,2022-07-23 00:02:28.475,User_476,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-246,First assigned,2022-07-25 13:01:32.822,User_3,Incident,ReqType_4,Low,Assignee_5,Security_13,Project_1,M
Case02-246,Change in request type,2022-07-23 00:29:33.533,User_14,Incident,ReqType_4,Low,Assignee_5,Security_13,Project_1,A
Case02-246,Closed,2022-07-28 07:50:19.622,User_3,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,A
Case02-246,Waiting validation,2022-07-28 07:50:17.692,User_3,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,A
Case02-246,Resolved,2022-07-28 07:50:15.871,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-246,In Progress,2022-07-28 07:50:05.492,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-246,Waiting for user,2022-07-25 13:09:59.052,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-246,In Progress,2022-07-25 13:01:35.875,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-246,Open,2022-07-23 00:29:28.684,User_476,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-247,Change in request type,2022-07-23 00:30:41.088,User_13,Incident,ReqType_4,Low,Assignee_5,Security_8,Project_1,A
Case02-247,First assigned,2022-07-25 13:01:18.845,User_372,Incident,ReqType_4,Low,Assignee_5,Security_13,Project_1,M
Case02-247,Closed,2022-07-28 07:49:53.634,User_3,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,A
Case02-247,Waiting validation,2022-07-28 07:49:51.648,User_3,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,A
Case02-247,Resolved,2022-07-28 07:49:49.762,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-247,In Progress,2022-07-28 07:49:38.167,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-247,Waiting for user,2022-07-25 13:09:50.053,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-247,In Progress,2022-07-25 13:01:21.193,User_169,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-247,Open,2022-07-23 00:30:36.810,User_476,Incident,ReqType_55,Low,Assignee_10,Security_1,Project_2,M
Case02-248,First assigned,2022-07-25 13:02:50.140,User_3,Incident,ReqType_4,High,Assignee_5,Security_8,Project_1,M
Case02-248,Change in request type,2022-07-24 00:45:42.881,User_14,Incident,ReqType_4,High,Assignee_5,Security_8,Project_1,A
Case02-248,First priority,2022-07-24 00:45:40.254,User_14,Incident,ReqType_4,High,Assignee_5,Security_8,Project_1,A
Case02-248,Closed,2022-07-28 07:49:28.356,User_3,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,A
Case02-248,Waiting validation,2022-07-28 07:49:26.482,User_3,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,A
Case02-248,Resolved,2022-07-28 07:49:24.451,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-248,In Progress,2022-07-28 07:49:14.919,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-248,Waiting for user,2022-07-25 13:09:42.719,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-248,In Progress,2022-07-25 13:02:52.714,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-248,Open,2022-07-24 00:45:37.307,User_476,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-249,First assigned,2022-07-25 13:07:48.285,User_169,Incident,ReqType_15,High,Assignee_2,Security_10,Project_2,M
Case02-249,Change in request type,2022-07-24 02:29:35.422,User_373,Incident,ReqType_15,High,Assignee_2,Security_10,Project_2,A
Case02-249,First priority,2022-07-24 02:29:33.062,User_13,Incident,ReqType_4,High,Assignee_5,Security_8,Project_1,A
Case02-249,Closed,2022-07-28 07:49:03.454,User_3,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,A
Case02-249,Waiting validation,2022-07-28 07:49:01.732,User_3,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,A
Case02-249,Resolved,2022-07-28 07:48:59.752,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-249,In Progress,2022-07-28 07:48:49.883,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-249,Waiting for user,2022-07-25 13:09:34.398,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-249,In Progress,2022-07-25 13:07:50.878,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-249,Open,2022-07-24 02:29:29.594,User_476,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-25,First assigned,2022-04-11 15:10:37.856,User_169,Incident,ReqType_15,Medium,Assignee_2,Security_10,Project_2,M
Case02-25,Closed,2022-04-11 15:13:53.730,User_39,Incident,ReqType_4,Medium,Assignee_2,Security_6,Project_2,M
Case02-25,Waiting validation,2022-04-11 15:11:30.983,User_3,Incident,ReqType_4,Medium,Assignee_2,Security_6,Project_2,A
Case02-25,Resolved,2022-04-11 15:11:29.345,User_5,Incident,ReqType_4,Medium,Assignee_2,Security_6,Project_2,M
Case02-25,In Progress,2022-04-11 15:11:26.874,User_5,Incident,ReqType_4,Medium,Assignee_2,Security_6,Project_2,M
Case02-25,Open,2022-04-11 15:03:40.456,User_39,Incident,ReqType_4,Medium,Assignee_2,Security_6,Project_2,M
Case02-250,First priority,2022-07-24 02:29:33.409,User_2,Incident,ReqType_42,High,Assignee_1,Security_8,Project_1,A
Case02-250,Change in request type,2022-07-24 02:29:35.756,User_2,Incident,ReqType_42,High,Assignee_1,Security_8,Project_1,A
Case02-250,First assigned,2022-07-25 13:08:09.880,User_16,Incident,ReqType_42,High,Assignee_1,Security_8,Project_1,M
Case02-250,Closed,2022-07-28 07:48:37.746,User_3,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,A
Case02-250,Waiting validation,2022-07-28 07:48:35.771,User_3,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,A
Case02-250,Resolved,2022-07-28 07:48:33.745,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-250,In Progress,2022-07-28 07:48:23.384,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-250,Waiting for user,2022-07-25 13:09:27.087,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-250,In Progress,2022-07-25 13:08:11.893,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-250,Open,2022-07-24 02:29:30.301,User_476,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-251,First priority,2022-07-24 11:11:33.827,User_16,Incident,ReqType_4,High,Assignee_5,Security_8,Project_1,A
Case02-251,Change in request type,2022-07-24 11:11:36.009,User_16,Incident,ReqType_42,High,Assignee_1,Security_8,Project_1,A
Case02-251,First assigned,2022-07-25 13:08:24.135,User_3,Incident,ReqType_42,High,Assignee_1,Security_8,Project_1,M
Case02-251,Closed,2022-07-28 07:48:13.243,User_3,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,A
Case02-251,Waiting validation,2022-07-28 07:48:11.116,User_3,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,A
Case02-251,Resolved,2022-07-28 07:48:09.122,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-251,In Progress,2022-07-28 07:47:57.835,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-251,Waiting for user,2022-07-25 13:08:31.728,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-251,In Progress,2022-07-25 13:08:27.254,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-251,Open,2022-07-24 11:11:28.958,User_476,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-252,First priority,2022-07-24 11:11:33.565,User_3,Incident,ReqType_4,High,Assignee_5,Security_8,Project_1,A
Case02-252,Change in request type,2022-07-24 11:11:35.843,User_14,Incident,ReqType_4,High,Assignee_5,Security_8,Project_1,A
Case02-252,First assigned,2022-07-25 13:08:41.364,User_14,Incident,ReqType_4,High,Assignee_5,Security_8,Project_1,M
Case02-252,Closed,2022-07-28 07:47:40.651,User_3,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,A
Case02-252,Waiting validation,2022-07-28 07:47:38.540,User_3,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,A
Case02-252,Resolved,2022-07-28 07:47:36.647,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-252,In Progress,2022-07-28 07:47:25.758,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-252,Waiting for user,2022-07-25 13:08:47.796,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-252,In Progress,2022-07-25 13:08:43.199,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-252,Open,2022-07-24 11:11:29.705,User_476,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-253,First priority,2022-07-24 13:59:31.770,User_14,Incident,ReqType_4,High,Assignee_5,Security_12,Project_1,A
Case02-253,Change in request type,2022-07-24 13:59:34.260,User_16,Incident,ReqType_4,High,Assignee_5,Security_12,Project_1,A
Case02-253,First assigned,2022-07-25 13:02:09.252,User_16,Incident,ReqType_4,High,Assignee_5,Security_8,Project_1,M
Case02-253,Closed,2022-07-28 07:47:11.941,User_3,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,A
Case02-253,Waiting validation,2022-07-28 07:47:09.773,User_3,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,A
Case02-253,Resolved,2022-07-28 07:47:08.015,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-253,In Progress,2022-07-28 07:46:57.759,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-253,Waiting for user,2022-07-25 13:09:16.874,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-253,In Progress,2022-07-25 13:02:13.571,User_169,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-253,Open,2022-07-24 13:59:28.388,User_476,Incident,ReqType_55,High,Assignee_10,Security_1,Project_2,M
Case02-254,Change in request type,2022-08-18 09:30:05.844,User_3,Request,ReqType_4,Low,Assignee_5,Security_12,Project_1,M
Case02-254,First assigned,2022-07-25 08:37:32.666,User_14,Request,ReqType_4,Low,Assignee_5,Security_12,Project_1,M
Case02-254,Closed,2022-08-05 09:13:27.164,User_5,Request,ReqType_7,Low,Assignee_2,Security_1,Project_2,M
Case02-254,Waiting validation,2022-08-01 08:34:16.583,User_3,Request,ReqType_7,Low,Assignee_2,Security_1,Project_2,A
Case02-254,Resolved,2022-08-01 08:33:23.900,User_5,Request,ReqType_7,Low,Assignee_2,Security_1,Project_2,M
Case02-254,In Progress,2022-08-01 08:33:22.386,User_5,Request,ReqType_7,Low,Assignee_2,Security_1,Project_2,M
Case02-254,Waiting for user,2022-07-26 09:10:21.436,User_5,Request,ReqType_7,Low,Assignee_2,Security_1,Project_2,M
Case02-254,In Progress,2022-07-25 08:37:35.459,User_5,Request,ReqType_7,Low,Assignee_2,Security_1,Project_2,M
Case02-254,Open,2022-07-25 08:01:58.945,User_3,Request,ReqType_7,Low,Assignee_2,Security_1,Project_2,A
Case02-255,First assigned,2022-07-25 13:35:55.524,User_374,Request,ReqType_22,Low,Assignee_1,Security_8,Project_1,M
Case02-255,Change in request type,2022-08-18 09:37:18.204,User_16,Request,ReqType_4,Low,Assignee_5,Security_12,Project_1,M
Case02-255,Closed,2022-07-27 08:32:58.356,User_221,Request,ReqType_7,Low,Assignee_4,Security_10,Project_2,M
Case02-255,Waiting validation,2022-07-26 10:18:33.997,User_3,Request,ReqType_7,Low,Assignee_4,Security_10,Project_2,A
Case02-255,Resolved,2022-07-26 10:18:31.814,User_12,Request,ReqType_7,Low,Assignee_4,Security_10,Project_2,M
Case02-255,In Progress,2022-07-26 10:11:26.151,User_12,Request,ReqType_7,Low,Assignee_4,Security_10,Project_2,M
Case02-255,Open,2022-07-25 09:03:21.200,User_221,Request,ReqType_7,Low,Assignee_4,Security_10,Project_2,M
Case02-256,First priority,2022-07-25 09:32:40.488,User_375,Incident,ReqType_10,Medium,Assignee_5,Security_8,Project_1,A
Case02-256,Change in person assigned,2022-07-25 13:49:23.574,User_3,Incident,ReqType_22,Medium,Assignee_1,Security_8,Project_1,M
Case02-256,Change in request type,2022-07-25 09:32:41.628,User_3,Incident,ReqType_22,Medium,Assignee_1,Security_8,Project_1,A
Case02-256,Change in person assigned,2022-07-26 16:30:34.347,User_2,Incident,ReqType_22,Medium,Assignee_1,Security_8,Project_1,M
Case02-256,First assigned,2022-07-25 13:49:19.759,User_2,Incident,ReqType_22,Medium,Assignee_1,Security_8,Project_1,M
Case02-256,Closed,2022-07-26 21:35:46.270,User_3,Incident,ReqType_55,Medium,Assignee_16,Security_1,Project_2,A
Case02-256,Waiting validation,2022-07-26 21:35:44.140,User_3,Incident,ReqType_55,Medium,Assignee_16,Security_1,Project_2,A
Case02-256,Resolved,2022-07-26 21:35:41.931,User_422,Incident,ReqType_55,Medium,Assignee_16,Security_1,Project_2,M
Case02-256,In Progress,2022-07-26 21:34:03.445,User_422,Incident,ReqType_55,Medium,Assignee_16,Security_1,Project_2,M
Case02-256,Open,2022-07-25 09:32:32.077,User_388,Incident,ReqType_55,Medium,Assignee_16,Security_1,Project_2,M
Case02-257,First assigned,2022-07-29 10:17:31.561,User_14,Incident,ReqType_10,Low,Assignee_5,Security_8,Project_1,M
Case02-257,Closed,2022-08-01 09:33:39.237,User_481,Incident,ReqType_5,Low,Assignee_2,Security_14,Project_2,M
Case02-257,Waiting validation,2022-07-29 10:18:36.886,User_3,Incident,ReqType_5,Low,Assignee_2,Security_14,Project_2,A
Case02-257,Resolved,2022-07-29 10:18:34.820,User_5,Incident,ReqType_5,Low,Assignee_2,Security_14,Project_2,M
Case02-257,In Progress,2022-07-29 10:18:28.227,User_5,Incident,ReqType_5,Low,Assignee_2,Security_14,Project_2,M
Case02-257,Waiting for user,2022-07-29 10:18:27.188,User_5,Incident,ReqType_5,Low,Assignee_2,Security_14,Project_2,M
Case02-257,In Progress,2022-07-29 10:17:32.915,User_5,Incident,ReqType_5,Low,Assignee_2,Security_14,Project_2,M
Case02-257,Open,2022-07-25 09:46:49.892,User_481,Incident,ReqType_5,Low,Assignee_2,Security_14,Project_2,M
Case02-258,First assigned,2022-07-29 07:45:52.527,User_14,Incident,ReqType_10,Low,Assignee_5,Security_8,Project_1,M
Case02-258,Closed,2022-07-29 07:46:27.513,User_3,Incident,ReqType_28,Low,Assignee_10,Security_1,Project_2,A
Case02-258,Waiting validation,2022-07-29 07:46:25.652,User_3,Incident,ReqType_28,Low,Assignee_10,Security_1,Project_2,A
Case02-258,Resolved,2022-07-29 07:46:23.271,User_169,Incident,ReqType_28,Low,Assignee_10,Security_1,Project_2,M
Case02-258,In Progress,2022-07-29 07:45:54.368,User_169,Incident,ReqType_28,Low,Assignee_10,Security_1,Project_2,M
Case02-258,Open,2022-07-25 09:56:31.534,User_388,Incident,ReqType_28,Low,Assignee_10,Security_1,Project_2,M
Case02-259,First assigned,2022-07-25 13:43:07.032,User_235,Incident,ReqType_26,High,Assignee_6,Security_10,Project_2,M
Case02-259,First priority,2022-07-25 10:34:31.442,User_375,Incident,ReqType_10,High,Assignee_5,Security_8,Project_1,A
Case02-259,Change in request type,2022-07-25 10:34:33.991,User_3,Incident,ReqType_10,High,Assignee_5,Security_8,Project_1,A
Case02-259,Closed,2022-07-25 13:43:44.775,User_3,Incident,ReqType_55,High,Assignee_2,Security_1,Project_2,A
Case02-259,Waiting validation,2022-07-25 13:43:42.855,User_3,Incident,ReqType_55,High,Assignee_2,Security_1,Project_2,A
Case02-259,Resolved,2022-07-25 13:43:40.726,User_5,Incident,ReqType_55,High,Assignee_2,Security_1,Project_2,M
Case02-259,In Progress,2022-07-25 13:43:32.727,User_5,Incident,ReqType_55,High,Assignee_2,Security_1,Project_2,M
Case02-259,Waiting for user,2022-07-25 13:43:31.511,User_5,Incident,ReqType_55,High,Assignee_2,Security_1,Project_2,M
Case02-259,In Progress,2022-07-25 13:43:08.641,User_5,Incident,ReqType_55,High,Assignee_2,Security_1,Project_2,M
Case02-259,Open,2022-07-25 10:34:28.450,User_476,Incident,ReqType_55,High,Assignee_2,Security_1,Project_2,M
Case02-26,First assigned,2022-04-12 09:45:52.009,User_37,Query,ReqType_26,Medium,Assignee_6,Security_10,Project_2,M
Case02-26,Change in request type,2022-08-18 09:35:18.721,User_37,Query,ReqType_26,Medium,Assignee_6,Security_10,Project_2,M
